measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,1996,144268.5692935999,153272.2362981807,134862.36049588682
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,2000,447839.2408380339,510438.2390299374,375714.1757670181
Deaths,Global,Both,5 to 9,Lower respiratory infections,Number,2000,51073.00350507767,57160.832895761276,42680.56272988648
Deaths,Global,Both,10 to 14,Lower respiratory infections,Number,2000,23024.41087168346,25331.514059995498,19641.583195807492
Deaths,Global,Both,15 to 19,Lower respiratory infections,Number,2000,17686.194152040982,18951.022636041223,16014.432701119866
Deaths,Global,Both,20 to 24,Lower respiratory infections,Number,2000,18833.979305879308,20297.572734104677,17348.7313724946
Deaths,Global,Both,25 to 29,Lower respiratory infections,Number,2000,21896.715343106553,23309.912608269595,19967.40705773469
Deaths,Global,Both,30 to 34,Lower respiratory infections,Number,2000,23737.86894559416,25291.030335701827,21797.60744681433
Deaths,Global,Both,35 to 39,Lower respiratory infections,Number,2000,27836.244653259302,29622.34013172073,25645.158961509624
Deaths,Global,Both,40 to 44,Lower respiratory infections,Number,2000,31938.199662736668,33816.44505121002,29644.877195491343
Deaths,Global,Both,45 to 49,Lower respiratory infections,Number,2000,39142.043003437975,41448.175589215505,35996.98276957551
Deaths,Global,Both,50 to 54,Lower respiratory infections,Number,2000,46858.781121268206,50000.98300152835,42823.107561628865
Deaths,Global,Both,55 to 59,Lower respiratory infections,Number,2000,55140.515195054424,58254.751613993285,50246.32211734614
Deaths,Global,Both,60 to 64,Lower respiratory infections,Number,2000,84475.13134407,89030.82088162682,76829.85465722074
Deaths,Global,Both,65 to 69,Lower respiratory infections,Number,2000,109172.8823338776,115213.56396946174,99108.37920777415
Deaths,Global,Both,70 to 74,Lower respiratory infections,Number,2000,144230.35583592366,153019.424043831,134228.69552923317
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,2000,159313.78876606098,169810.46038836174,149863.3634471794
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,1990,638331.229429271,725302.9680091772,537459.6417905615
Deaths,Global,Both,5 to 9,Lower respiratory infections,Number,1990,66314.19828648784,75684.29901348137,54075.314779393295
Deaths,Global,Both,10 to 14,Lower respiratory infections,Number,1990,23094.449728732485,25574.150877683907,19388.298938570257
Deaths,Global,Both,15 to 19,Lower respiratory infections,Number,1990,18021.314369327898,19490.086507885444,15685.675042827226
Deaths,Global,Both,20 to 24,Lower respiratory infections,Number,1990,18568.686514883568,19910.035553381367,16570.13088503321
Deaths,Global,Both,25 to 29,Lower respiratory infections,Number,1990,19586.35520001873,20890.29061934231,17242.223750546418
Deaths,Global,Both,30 to 34,Lower respiratory infections,Number,1990,19944.830866374265,21191.66789572771,18076.845973145904
Deaths,Global,Both,35 to 39,Lower respiratory infections,Number,1990,22726.06163175489,24331.53011806751,20586.24900616333
Deaths,Global,Both,40 to 44,Lower respiratory infections,Number,1990,24575.24314629879,26030.02808752374,22327.763438900496
Deaths,Global,Both,45 to 49,Lower respiratory infections,Number,1990,28184.85224401595,29814.426232329573,25492.781361646383
Deaths,Global,Both,50 to 54,Lower respiratory infections,Number,1990,39107.474114813034,41774.777367060946,35303.57306558497
Deaths,Global,Both,55 to 59,Lower respiratory infections,Number,1990,49583.63121356099,52616.63193012759,44980.17922702649
Deaths,Global,Both,60 to 64,Lower respiratory infections,Number,1990,75815.28119879453,80340.29766236318,68592.61563721369
Deaths,Global,Both,65 to 69,Lower respiratory infections,Number,1990,91237.9058896315,96912.84800487033,82781.25897608454
Deaths,Global,Both,70 to 74,Lower respiratory infections,Number,1990,115365.911393183,121878.71631865203,106333.00543023879
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,1990,134543.9417375337,142750.10342264795,127089.88521780485
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,2004,373298.08511590876,421086.12439225195,315583.27280896046
Deaths,Global,Both,5 to 9,Lower respiratory infections,Number,2004,42269.54003958775,47288.158720869666,35968.12598459705
Deaths,Global,Both,10 to 14,Lower respiratory infections,Number,2004,19304.519720527693,21325.62946491923,16823.502227137917
Deaths,Global,Both,15 to 19,Lower respiratory infections,Number,2004,16925.479038866146,18261.015739913775,15453.301465100201
Deaths,Global,Both,20 to 24,Lower respiratory infections,Number,2004,18003.988425597876,19498.05144093196,16618.107089883724
Deaths,Global,Both,25 to 29,Lower respiratory infections,Number,2004,20402.8810737367,21721.169781752633,18686.747580662835
Deaths,Global,Both,30 to 34,Lower respiratory infections,Number,2004,23124.454925462403,24512.608771204807,21279.67703018274
Deaths,Global,Both,35 to 39,Lower respiratory infections,Number,2004,27832.40882998528,29709.656196071104,25682.567199191115
Deaths,Global,Both,40 to 44,Lower respiratory infections,Number,2004,33261.05164858362,35357.12605710758,30986.87074744953
Deaths,Global,Both,45 to 49,Lower respiratory infections,Number,2004,40130.01646414123,42690.892248629534,37372.97227730541
Deaths,Global,Both,50 to 54,Lower respiratory infections,Number,2004,52871.00875188138,56440.872047225326,48687.15842716307
Deaths,Global,Both,55 to 59,Lower respiratory infections,Number,2004,59104.61981411371,62411.63713360839,54244.098095268826
Deaths,Global,Both,60 to 64,Lower respiratory infections,Number,2004,84068.73531535313,88689.79300221447,76950.22513375591
Deaths,Global,Both,65 to 69,Lower respiratory infections,Number,2004,110538.9630626219,117191.97354875153,101116.54192168554
Deaths,Global,Both,70 to 74,Lower respiratory infections,Number,2004,146599.02316735254,156595.66258783266,136927.50542797337
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,2004,170073.7607650925,182015.04704792274,160671.70724072674
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,2008,317589.8539584303,356149.6675904233,279316.645736639
Deaths,Global,Both,5 to 9,Lower respiratory infections,Number,2008,38213.769185767334,42498.152502899124,32900.80606469324
Deaths,Global,Both,10 to 14,Lower respiratory infections,Number,2008,17800.836410545056,19615.288265291227,15528.456359372456
Deaths,Global,Both,15 to 19,Lower respiratory infections,Number,2008,15833.798649394508,17053.870738821715,14521.463409019178
Deaths,Global,Both,20 to 24,Lower respiratory infections,Number,2008,18288.607083905943,19790.631597517073,16727.750008517887
Deaths,Global,Both,25 to 29,Lower respiratory infections,Number,2008,20045.813098219358,21237.8083834666,18400.234224227937
Deaths,Global,Both,30 to 34,Lower respiratory infections,Number,2008,22675.505248004294,24085.26007497775,20892.5550226405
Deaths,Global,Both,35 to 39,Lower respiratory infections,Number,2008,27789.859598734594,29544.083422202082,25499.913926860296
Deaths,Global,Both,40 to 44,Lower respiratory infections,Number,2008,32831.54259929484,34876.90826056244,30307.723306141
Deaths,Global,Both,45 to 49,Lower respiratory infections,Number,2008,40558.66161294632,42921.16456763558,37426.72480680022
Deaths,Global,Both,50 to 54,Lower respiratory infections,Number,2008,55402.38925640836,58718.99878886124,50298.546250148145
Deaths,Global,Both,55 to 59,Lower respiratory infections,Number,2008,67252.34877260239,70610.55891526153,61472.01713531492
Deaths,Global,Both,60 to 64,Lower respiratory infections,Number,2008,90714.70133496098,94912.59568803874,81906.47290972859
Deaths,Global,Both,65 to 69,Lower respiratory infections,Number,2008,115492.25325135402,121017.01003374766,104008.9177289909
Deaths,Global,Both,70 to 74,Lower respiratory infections,Number,2008,155617.93170482438,163344.96717708278,143143.6901128935
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,2008,185088.83533593544,196155.24528538616,173225.65795143458
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,2012,263648.9187435114,297405.7780076155,230159.0792270965
Deaths,Global,Both,5 to 9,Lower respiratory infections,Number,2012,35343.19638184403,39179.5388782464,30724.677762320433
Deaths,Global,Both,10 to 14,Lower respiratory infections,Number,2012,17137.89262309129,18873.60121600184,15181.179187509817
Deaths,Global,Both,15 to 19,Lower respiratory infections,Number,2012,14730.041079407481,15869.506515591434,13474.090719753814
Deaths,Global,Both,20 to 24,Lower respiratory infections,Number,2012,16999.953619690637,18526.4474566961,15618.77505982671
Deaths,Global,Both,25 to 29,Lower respiratory infections,Number,2012,19230.374981217814,20457.57297146832,17622.962497085915
Deaths,Global,Both,30 to 34,Lower respiratory infections,Number,2012,21403.775067162038,22855.740856140368,19780.876926458393
Deaths,Global,Both,35 to 39,Lower respiratory infections,Number,2012,26136.048901501825,28021.33438728273,24145.600308026656
Deaths,Global,Both,40 to 44,Lower respiratory infections,Number,2012,31366.816251072214,33280.86630833904,29014.51584846593
Deaths,Global,Both,45 to 49,Lower respiratory infections,Number,2012,40323.75318258546,42889.581976493195,37079.523488006686
Deaths,Global,Both,50 to 54,Lower respiratory infections,Number,2012,57529.17276671445,60617.69254820981,51795.230085493844
Deaths,Global,Both,55 to 59,Lower respiratory infections,Number,2012,73548.56840974872,77041.46540378631,66712.23123289112
Deaths,Global,Both,60 to 64,Lower respiratory infections,Number,2012,103789.70185976234,108602.87869235702,93931.1902079217
Deaths,Global,Both,65 to 69,Lower respiratory infections,Number,2012,123679.18408700067,129608.89590356588,110196.51409034559
Deaths,Global,Both,70 to 74,Lower respiratory infections,Number,2012,165581.15354266763,172685.7807057497,151900.41605965735
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,2012,198354.6598799916,209914.60680025842,185394.89683864496
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,1993,583932.8282639135,660349.7898836534,492721.05526088516
Deaths,Global,Both,5 to 9,Lower respiratory infections,Number,1993,69056.30916547275,78466.0688812203,55722.55957663791
Deaths,Global,Both,10 to 14,Lower respiratory infections,Number,1993,23553.225474790986,25920.464185317633,19890.362947712085
Deaths,Global,Both,15 to 19,Lower respiratory infections,Number,1993,18017.370576467078,19449.538729838565,15821.840737197948
Deaths,Global,Both,20 to 24,Lower respiratory infections,Number,1993,19293.157420773838,20583.236829323367,17275.84587664238
Deaths,Global,Both,25 to 29,Lower respiratory infections,Number,1993,21219.9690163656,22464.944094242444,18705.13225983613
Deaths,Global,Both,30 to 34,Lower respiratory infections,Number,1993,21660.459888599456,22879.883417406647,19670.806384333115
Deaths,Global,Both,35 to 39,Lower respiratory infections,Number,1993,24503.829892807706,26250.246765004365,22593.869335772084
Deaths,Global,Both,40 to 44,Lower respiratory infections,Number,1993,28413.35707518826,29983.377338571125,26122.517318985516
Deaths,Global,Both,45 to 49,Lower respiratory infections,Number,1993,30696.181782565418,32454.734514305535,28053.682395779186
Deaths,Global,Both,50 to 54,Lower respiratory infections,Number,1993,40696.03547891525,43587.831152420586,36954.26822755225
Deaths,Global,Both,55 to 59,Lower respiratory infections,Number,1993,52510.76746865863,55459.02764535042,48059.44783829249
Deaths,Global,Both,60 to 64,Lower respiratory infections,Number,1993,80467.98570672634,85177.33165351811,72742.90601049639
Deaths,Global,Both,65 to 69,Lower respiratory infections,Number,1993,98582.58378653179,104487.1188313167,89818.45707824964
Deaths,Global,Both,70 to 74,Lower respiratory infections,Number,1993,125382.18173767472,132748.80314242907,115791.48442873677
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,1993,137872.05026842764,146683.55943684743,129279.0301581403
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,2016,215170.92732438172,244048.65063609876,185868.689419639
Deaths,Global,Both,5 to 9,Lower respiratory infections,Number,2016,30105.162378046985,33407.80416852253,26481.141229802757
Deaths,Global,Both,10 to 14,Lower respiratory infections,Number,2016,15127.788965203128,16763.95903882908,13537.493975665104
Deaths,Global,Both,15 to 19,Lower respiratory infections,Number,2016,13244.721431098367,14389.55495112335,12123.262350054047
Deaths,Global,Both,20 to 24,Lower respiratory infections,Number,2016,15500.60859960248,16955.8199848139,14311.612639179295
Deaths,Global,Both,25 to 29,Lower respiratory infections,Number,2016,18361.8085954692,19613.135755873005,16902.12510088206
Deaths,Global,Both,30 to 34,Lower respiratory infections,Number,2016,21578.081013273735,23013.25019912331,19875.49401346936
Deaths,Global,Both,35 to 39,Lower respiratory infections,Number,2016,26635.06770630058,28398.242520995664,24612.91045607977
Deaths,Global,Both,40 to 44,Lower respiratory infections,Number,2016,32350.76553632268,34320.95149034159,29787.17451841273
Deaths,Global,Both,45 to 49,Lower respiratory infections,Number,2016,41578.26114574854,44315.60906418757,38230.19538570555
Deaths,Global,Both,50 to 54,Lower respiratory infections,Number,2016,61973.42524410772,65671.26987720726,55234.69462735846
Deaths,Global,Both,55 to 59,Lower respiratory infections,Number,2016,79678.83567416262,83515.6883161628,72167.16136770321
Deaths,Global,Both,60 to 64,Lower respiratory infections,Number,2016,115686.12013057584,121050.92316688433,105271.2016673495
Deaths,Global,Both,65 to 69,Lower respiratory infections,Number,2016,144054.54026267567,150450.69400057854,129292.5158591535
Deaths,Global,Both,70 to 74,Lower respiratory infections,Number,2016,177342.07760402927,186046.56219103743,162210.6081483869
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,2016,211333.23624819715,222988.491533243,196611.26940474802
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,1991,620289.4106601438,702527.9996537068,523971.0884464746
Deaths,Global,Both,5 to 9,Lower respiratory infections,Number,1991,68063.73761685891,77636.27698508608,55414.5792698679
Deaths,Global,Both,10 to 14,Lower respiratory infections,Number,1991,23238.579786050792,25693.83945512597,19493.37396987469
Deaths,Global,Both,15 to 19,Lower respiratory infections,Number,1991,18056.717953421976,19511.647016894844,15716.649329785268
Deaths,Global,Both,20 to 24,Lower respiratory infections,Number,1991,18786.50942258012,20094.02874832681,16770.7880949508
Deaths,Global,Both,25 to 29,Lower respiratory infections,Number,1991,20036.259305064068,21356.5791667807,17661.601481282025
Deaths,Global,Both,30 to 34,Lower respiratory infections,Number,1991,20343.45245756319,21584.862355716457,18477.18249027829
Deaths,Global,Both,35 to 39,Lower respiratory infections,Number,1991,23113.847593813163,24732.58985654671,20957.07283549735
Deaths,Global,Both,40 to 44,Lower respiratory infections,Number,1991,25550.833841088388,27007.842478452425,23236.321240586083
Deaths,Global,Both,45 to 49,Lower respiratory infections,Number,1991,28433.4869941835,30074.83084665052,25681.126070766484
Deaths,Global,Both,50 to 54,Lower respiratory infections,Number,1991,39289.250680964724,41992.58414328628,35405.86998544269
Deaths,Global,Both,55 to 59,Lower respiratory infections,Number,1991,50128.364710297334,53214.57690526649,45449.72079629959
Deaths,Global,Both,60 to 64,Lower respiratory infections,Number,1991,77026.15602046493,81622.25544551812,69602.48501598412
Deaths,Global,Both,65 to 69,Lower respiratory infections,Number,1991,93253.36936780595,99078.26188382685,84548.75198608165
Deaths,Global,Both,70 to 74,Lower respiratory infections,Number,1991,118120.95027887158,124856.63348445877,108944.81395122217
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,1991,135333.56623760148,143654.3620808165,127146.30396192436
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,1997,507592.1880746877,574583.0479978557,429226.55978998664
Deaths,Global,Both,5 to 9,Lower respiratory infections,Number,1997,60432.62353683846,67999.95075652574,49747.116318793414
Deaths,Global,Both,10 to 14,Lower respiratory infections,Number,1997,22878.415247904373,24966.0062194465,19381.784847295512
Deaths,Global,Both,15 to 19,Lower respiratory infections,Number,1997,17522.45977724131,18762.57785708056,15529.844179822227
Deaths,Global,Both,20 to 24,Lower respiratory infections,Number,1997,19149.080353566576,20413.082922166028,17322.392683028353
Deaths,Global,Both,25 to 29,Lower respiratory infections,Number,1997,21801.85883567066,23012.79822713214,19479.681232326402
Deaths,Global,Both,30 to 34,Lower respiratory infections,Number,1997,23151.61197235974,24433.708437626563,20984.22813998819
Deaths,Global,Both,35 to 39,Lower respiratory infections,Number,1997,25805.655691823158,27412.684317417363,23696.88995640017
Deaths,Global,Both,40 to 44,Lower respiratory infections,Number,1997,31128.72729642848,32683.877381172555,28457.116670824973
Deaths,Global,Both,45 to 49,Lower respiratory infections,Number,1997,36128.88541474431,37989.36166950797,32877.27448026577
Deaths,Global,Both,50 to 54,Lower respiratory infections,Number,1997,42854.572571479745,45787.395884578495,38436.93064432526
Deaths,Global,Both,55 to 59,Lower respiratory infections,Number,1997,55480.891491493334,58303.32837612514,50310.450487587244
Deaths,Global,Both,60 to 64,Lower respiratory infections,Number,1997,84692.26512483727,89437.97299681032,76199.25482418042
Deaths,Global,Both,65 to 69,Lower respiratory infections,Number,1997,107386.27011863656,113414.1043124181,97144.9864023168
Deaths,Global,Both,70 to 74,Lower respiratory infections,Number,1997,136922.05886343287,144052.337413117,126482.59132888865
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,1997,149311.16187279415,158586.0326521936,139405.5429845895
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,2001,425766.2068952664,484053.7456411529,355620.03515215137
Deaths,Global,Both,5 to 9,Lower respiratory infections,Number,2001,49549.09045835487,55647.970682853374,41597.54183313606
Deaths,Global,Both,10 to 14,Lower respiratory infections,Number,2001,22129.66591998015,24372.940491490634,18987.515475273613
Deaths,Global,Both,15 to 19,Lower respiratory infections,Number,2001,17234.80495341536,18479.86464671964,15685.629714431358
Deaths,Global,Both,20 to 24,Lower respiratory infections,Number,2001,18396.82814490965,19915.88382334168,16945.77618465472
Deaths,Global,Both,25 to 29,Lower respiratory infections,Number,2001,21441.784660102516,22789.858226412056,19572.159966065494
Deaths,Global,Both,30 to 34,Lower respiratory infections,Number,2001,23459.74722591199,24989.066711038147,21581.745909552516
Deaths,Global,Both,35 to 39,Lower respiratory infections,Number,2001,27717.917942513046,29525.435678607082,25611.73586070219
Deaths,Global,Both,40 to 44,Lower respiratory infections,Number,2001,32132.94570893898,34077.43411961377,29883.37943390105
Deaths,Global,Both,45 to 49,Lower respiratory infections,Number,2001,39059.66526816537,41498.07695049567,36078.7818708704
Deaths,Global,Both,50 to 54,Lower respiratory infections,Number,2001,48832.31028537719,52084.15659465056,44722.53718914887
Deaths,Global,Both,55 to 59,Lower respiratory infections,Number,2001,55034.79643721108,58232.44477151951,50323.898855733634
Deaths,Global,Both,60 to 64,Lower respiratory infections,Number,2001,84111.03493087839,88848.03331070555,76723.00344801901
Deaths,Global,Both,65 to 69,Lower respiratory infections,Number,2001,109678.7198878224,115606.02530332364,99585.34530006623
Deaths,Global,Both,70 to 74,Lower respiratory infections,Number,2001,145560.48844646645,154666.44559500556,135411.00817248345
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,2001,160965.20448898774,171712.5148286022,151493.28682219752
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,2005,358591.1612941444,403069.0803535432,306793.9430484837
Deaths,Global,Both,5 to 9,Lower respiratory infections,Number,2005,42422.31885435234,47551.358629429364,36156.49033917205
Deaths,Global,Both,10 to 14,Lower respiratory infections,Number,2005,19242.07160670175,21192.62277406888,16800.129101163602
Deaths,Global,Both,15 to 19,Lower respiratory infections,Number,2005,16859.7564011963,18216.479043492873,15396.680620926425
Deaths,Global,Both,20 to 24,Lower respiratory infections,Number,2005,18166.757511810116,19752.903455044485,16753.623386789222
Deaths,Global,Both,25 to 29,Lower respiratory infections,Number,2005,20426.03510588228,21741.082447023822,18748.679035109893
Deaths,Global,Both,30 to 34,Lower respiratory infections,Number,2005,23187.323458721985,24660.49200049271,21296.107674510695
Deaths,Global,Both,35 to 39,Lower respiratory infections,Number,2005,28092.16769056673,29941.083881621653,25912.69382507743
Deaths,Global,Both,40 to 44,Lower respiratory infections,Number,2005,33559.73899170715,35687.2063238055,31372.275314522292
Deaths,Global,Both,45 to 49,Lower respiratory infections,Number,2005,40868.74164512493,43408.754876577405,38199.34002538783
Deaths,Global,Both,50 to 54,Lower respiratory infections,Number,2005,53985.50582346678,57655.76664603634,49631.09869560388
Deaths,Global,Both,55 to 59,Lower respiratory infections,Number,2005,61649.09414954836,65039.38895341387,56766.08825300382
Deaths,Global,Both,60 to 64,Lower respiratory infections,Number,2005,83848.72015564489,88405.3654696262,76746.87098908922
Deaths,Global,Both,65 to 69,Lower respiratory infections,Number,2005,111732.17791566908,117969.65368098079,101946.05008727426
Deaths,Global,Both,70 to 74,Lower respiratory infections,Number,2005,148042.705112123,157575.8586290914,137943.78267330487
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,2005,174169.10787089067,186031.60154811354,164342.81747734582
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,2013,250300.41796547623,282257.0287754327,218075.211120576
Deaths,Global,Both,5 to 9,Lower respiratory infections,Number,2013,34157.335493025406,37943.210395174225,29680.966635874793
Deaths,Global,Both,10 to 14,Lower respiratory infections,Number,2013,16580.302131082626,18297.27523611699,14749.112021847108
Deaths,Global,Both,15 to 19,Lower respiratory infections,Number,2013,14211.737833016407,15391.626660572143,13039.695931861095
Deaths,Global,Both,20 to 24,Lower respiratory infections,Number,2013,16372.684077938336,17881.72298298671,15050.49369679684
Deaths,Global,Both,25 to 29,Lower respiratory infections,Number,2013,18844.003147031606,20109.8473540596,17242.40036710286
Deaths,Global,Both,30 to 34,Lower respiratory infections,Number,2013,21259.061551004972,22714.45242586477,19653.389432482138
Deaths,Global,Both,35 to 39,Lower respiratory infections,Number,2013,25959.94796468829,27833.49481592166,24002.116331020065
Deaths,Global,Both,40 to 44,Lower respiratory infections,Number,2013,31422.726464057483,33349.22547412878,29070.3806637584
Deaths,Global,Both,45 to 49,Lower respiratory infections,Number,2013,40403.71626936969,42942.84951571705,37284.069328274985
Deaths,Global,Both,50 to 54,Lower respiratory infections,Number,2013,58609.318042993815,61754.83131498871,52621.289932590276
Deaths,Global,Both,55 to 59,Lower respiratory infections,Number,2013,75270.82970995436,78800.93003440481,68125.68342950742
Deaths,Global,Both,60 to 64,Lower respiratory infections,Number,2013,106854.51549035654,111884.9424770782,96825.30042251163
Deaths,Global,Both,65 to 69,Lower respiratory infections,Number,2013,127469.64851517393,133464.45385602897,113507.17561787764
Deaths,Global,Both,70 to 74,Lower respiratory infections,Number,2013,167666.20813549796,174894.18955021258,153254.89163552402
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,2013,200763.45772572595,211974.31039056217,187270.00570392289
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,2009,303174.00364750234,339279.66751566203,266106.5715333466
Deaths,Global,Both,5 to 9,Lower respiratory infections,Number,2009,37565.98827242198,41690.01794807352,32465.294163670816
Deaths,Global,Both,10 to 14,Lower respiratory infections,Number,2009,17840.13255823068,19711.15685218413,15654.321955143148
Deaths,Global,Both,15 to 19,Lower respiratory infections,Number,2009,15783.947340009656,17029.250536140335,14480.703210495762
Deaths,Global,Both,20 to 24,Lower respiratory infections,Number,2009,18309.084715408477,19843.96533174589,16744.240375280566
Deaths,Global,Both,25 to 29,Lower respiratory infections,Number,2009,20186.224304272288,21350.041453082813,18512.09904586781
Deaths,Global,Both,30 to 34,Lower respiratory infections,Number,2009,22514.91532911608,23948.964248455188,20783.185211987333
Deaths,Global,Both,35 to 39,Lower respiratory infections,Number,2009,27593.299631356007,29357.8297715328,25314.99635487974
Deaths,Global,Both,40 to 44,Lower respiratory infections,Number,2009,32356.88327854896,34321.33646005713,29836.169002964332
Deaths,Global,Both,45 to 49,Lower respiratory infections,Number,2009,40744.712287011775,43055.6271323523,37484.2878105796
Deaths,Global,Both,50 to 54,Lower respiratory infections,Number,2009,55817.99798099546,58879.13676098174,50603.48286067913
Deaths,Global,Both,55 to 59,Lower respiratory infections,Number,2009,68730.62710161034,72025.30021201693,62606.681720936016
Deaths,Global,Both,60 to 64,Lower respiratory infections,Number,2009,93879.22842000317,98359.9811567278,85085.64054875953
Deaths,Global,Both,65 to 69,Lower respiratory infections,Number,2009,117368.4527422385,122969.12671659737,105323.74596348254
Deaths,Global,Both,70 to 74,Lower respiratory infections,Number,2009,158620.49643320622,166018.61193965288,145902.50789189734
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,2009,189025.3058235904,200629.5166245145,176890.54602115919
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,2017,201186.2675356952,227702.50210132013,173855.14882622505
Deaths,Global,Both,5 to 9,Lower respiratory infections,Number,2017,29129.06273178003,32484.18586438518,25629.684449778073
Deaths,Global,Both,10 to 14,Lower respiratory infections,Number,2017,14812.482547978343,16389.26820532369,13229.090020757896
Deaths,Global,Both,15 to 19,Lower respiratory infections,Number,2017,13192.200764201196,14367.458005526325,12049.739951569896
Deaths,Global,Both,20 to 24,Lower respiratory infections,Number,2017,15475.604408679252,16907.852438203914,14268.219460716171
Deaths,Global,Both,25 to 29,Lower respiratory infections,Number,2017,18344.168578553083,19596.272415634165,16903.39620485862
Deaths,Global,Both,30 to 34,Lower respiratory infections,Number,2017,21951.6924559831,23460.636845141304,20112.704097965045
Deaths,Global,Both,35 to 39,Lower respiratory infections,Number,2017,27088.11678687331,28880.43935531797,24948.212459804236
Deaths,Global,Both,40 to 44,Lower respiratory infections,Number,2017,32686.28366532382,34811.39329324802,30069.55675920825
Deaths,Global,Both,45 to 49,Lower respiratory infections,Number,2017,41799.39986050752,44506.552229490735,38435.32055136976
Deaths,Global,Both,50 to 54,Lower respiratory infections,Number,2017,61920.493413013246,65689.07811237103,55328.8974045936
Deaths,Global,Both,55 to 59,Lower respiratory infections,Number,2017,80634.49009305157,84498.90520555165,72823.38959456321
Deaths,Global,Both,60 to 64,Lower respiratory infections,Number,2017,116590.98630012736,122008.25714238436,106215.29897640979
Deaths,Global,Both,65 to 69,Lower respiratory infections,Number,2017,146688.9442253551,153456.30318692623,131852.20673946015
Deaths,Global,Both,70 to 74,Lower respiratory infections,Number,2017,181564.96746460052,190633.67718291451,165885.22437953696
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,2017,213470.58718589396,225460.9709364607,198723.1316151404
